Customer ID,Recency,Frequency,MonetaryValue,R_score,F_score,M_score,RFM_Segment,RFM_Score,K_Cluster,Churn_Status,Churn_Probability
14275,31,6,1189.38,3,4,3,3.04.03.0,10,0,0,3.565645517595612e-12
14276,43,4,982.94,3,3,3,3.03.03.0,9,0,0,2.836820618377018e-11
14277,47,6,13009.61,3,4,4,3.04.04.0,11,0,0,5.495270506215002e-10
14278,45,1,205.83,3,1,1,3.01.01.0,5,0,0,4.791519755114882e-12
14279,156,2,191.86,1,2,1,1.02.01.0,4,1,0,0.004687803576186737
14281,44,1,245.15,3,1,1,3.01.01.0,5,0,0,3.959670009923021e-12
14282,3,11,4120.32,4,4,4,4.04.04.0,12,0,0,2.6860233516099948e-14
14283,99,4,628.4399999999999,2,3,2,2.03.02.0,7,0,0,3.758586289639148e-07
14284,289,1,704.4,1,1,2,1.01.02.0,4,1,1,0.999999999097062
14285,149,4,1374.41,1,3,3,1.03.03.0,7,1,0,0.006846516105653036
14286,40,4,3851.01,3,3,4,3.03.04.0,10,0,0,4.249419909242982e-11
14290,49,3,2201.91,3,3,4,3.03.04.0,10,0,0,2.5837926565740575e-10
14291,16,12,4020.85,4,4,4,4.04.04.0,12,0,0,2.673727906165507e-13
14292,46,7,4354.32,3,4,4,3.04.04.0,11,0,0,1.4673874303494464e-10
14293,4,6,2221.37,4,4,4,4.04.04.0,12,0,0,8.199967645836839e-14
14294,43,1,375.34,3,1,2,3.01.02.0,6,0,0,6.58350533306015e-12
14295,74,4,2196.71,2,3,4,2.03.04.0,9,0,0,1.3494344581553785e-08
14296,57,2,456.4,2,2,2,2.02.02.0,6,0,0,8.113848880220509e-11
14298,11,38,39667.19,4,4,4,4.04.04.0,12,3,0,1.2295149242338385e-14
14299,1,19,10533.87,4,4,4,4.04.04.0,12,0,0,5.922085361841218e-15
14301,52,3,1352.04,3,3,3,3.03.03.0,9,0,0,2.1285388036040446e-10
14302,66,3,742.9000000000001,2,3,3,2.03.03.0,8,0,0,1.5322393112576017e-09
14303,43,2,277.94,3,2,1,3.02.01.0,6,0,0,5.210063428299629e-12
14304,15,2,1341.56,4,2,3,4.02.03.0,9,0,0,1.9717662679630145e-13
14306,14,4,1058.0800000000002,4,3,3,4.03.03.0,10,0,0,2.0068809122269987e-13
14307,9,5,2075.31,4,3,4,4.03.04.0,11,0,0,1.342383759995535e-13
14308,185,2,1147.02,1,2,3,1.02.03.0,6,1,1,0.8543835914808244
14309,49,2,1428.28,3,2,3,3.02.03.0,8,0,0,7.506839538003489e-11
14310,68,1,492.1,2,1,2,2.01.02.0,5,0,0,4.355889278434192e-10
14311,203,1,206.19,1,1,1,1.01.01.0,3,1,1,0.9655249343911386
14312,14,5,1478.7,4,3,3,4.03.03.0,10,0,0,1.6762830270122068e-13
14314,66,1,109.8,2,1,1,2.01.01.0,4,0,0,1.4226250209842234e-10
14315,200,2,716.69,1,2,3,1.02.03.0,6,1,1,0.9904944064119847
14316,58,5,1370.34,2,3,3,2.03.03.0,8,0,0,2.2006753536894626e-10
14318,96,1,158.02,2,1,1,2.01.01.0,4,0,0,4.932610294112333e-08
14319,60,1,494.85,2,1,2,2.01.02.0,5,0,0,9.171775325651549e-11
14320,182,3,868.96,1,3,3,1.03.03.0,7,1,1,0.8350543765220673
14321,67,2,687.3100000000001,2,2,2,2.02.02.0,6,0,0,5.829216735731795e-10
14322,65,4,474.1,2,3,2,2.03.02.0,7,0,0,4.918838266258829e-10
14324,45,2,701.61,3,2,2,3.02.02.0,7,0,0,1.602143285937491e-11
14325,205,1,245.48,1,1,1,1.01.01.0,3,1,1,0.9764798497223272
14326,99,2,757.13,2,2,3,2.02.03.0,7,0,0,5.960207444260406e-07
14327,18,5,1583.28,4,3,3,4.03.03.0,10,0,0,3.693630313400472e-13
14328,74,1,445.05,2,1,2,2.01.02.0,5,0,0,1.3947897819549905e-09
14329,11,8,4912.38,4,4,4,4.04.04.0,12,0,0,2.712179258374442e-13
14330,259,1,200.63,1,1,1,1.01.01.0,3,1,1,0.9999993457286673
14332,17,2,1077.2,4,2,3,4.02.03.0,9,0,0,2.831915898874021e-13
14334,61,4,1766.27,2,3,4,2.03.04.0,9,0,0,1.0255563242967943e-09
14338,172,1,339.88,1,1,2,1.01.02.0,4,1,0,0.11896124508539403
14339,64,1,310.75,2,1,2,2.01.02.0,5,0,0,1.9610875489903024e-10
14341,56,10,2285.04,2,4,4,2.04.04.0,10,0,0,2.1267926180559028e-10
14342,68,2,249.88,2,2,1,2.02.01.0,5,0,0,3.3955464792160295e-10
14343,57,4,1088.91,2,3,3,2.03.03.0,8,0,0,2.2000622581239862e-10
14344,3,14,2443.77,4,4,4,4.04.04.0,12,0,0,1.1524621785842459e-14
14346,61,3,1294.17,2,3,3,2.03.03.0,8,0,0,6.127786802518464e-10
14347,372,1,82.6,1,1,1,1.01.01.0,3,1,1,0.9999999999999998
14350,16,2,689.1,4,2,2,4.02.02.0,8,0,0,1.1231169978903203e-13
14353,46,2,285.9,3,2,1,3.02.01.0,6,0,0,9.353704388166354e-12
14355,1,3,840.0500000000001,4,3,3,4.03.03.0,10,0,0,1.9505073703919327e-14
14358,25,2,400.06,3,2,2,3.02.02.0,7,0,0,3.1563622926873845e-13
14361,214,1,214.71,1,1,1,1.01.01.0,3,1,1,0.9958311766058201
14363,38,2,227.47000000000003,3,2,1,3.02.01.0,6,0,0,1.9570047395701776e-12
14365,30,2,634.68,3,2,2,3.02.02.0,7,0,0,8.565852601578568e-13
14366,161,1,136.0,1,1,1,1.01.01.0,3,1,0,0.007723052717424009
14369,278,2,469.13,1,2,2,1.02.02.0,5,1,1,0.9999999950507641
14370,86,6,1175.78,2,4,3,2.04.03.0,9,0,0,8.029039125261883e-08
14372,79,2,860.08,2,2,3,2.02.03.0,7,0,0,1.2247582478040298e-08
14374,177,1,108.0,1,1,1,1.01.01.0,3,1,0,0.14903741457077377
14375,86,2,875.31,2,2,3,2.02.03.0,7,0,0,4.796162374483365e-08
14376,319,1,215.46,1,1,1,1.01.01.0,3,1,1,0.9999999999945113
14378,257,1,131.25,1,1,1,1.01.01.0,3,1,1,0.9999990270643897
14379,29,2,920.81,3,2,3,3.02.03.0,8,0,0,1.44752120762438e-12
14380,318,1,48.96,1,1,1,1.01.01.0,3,1,1,0.9999999999932141
14381,87,1,428.66,2,1,2,2.01.02.0,5,0,0,1.751791397953906e-08
14382,26,1,620.73,3,1,2,3.01.02.0,6,0,0,2.463041112984583e-13
14384,136,1,58.5,2,1,1,2.01.01.0,4,0,0,0.0001181031935235953
14388,8,9,3488.16,4,4,4,4.04.04.0,12,0,0,1.0420447801021835e-13
14389,60,3,854.55,2,3,3,2.03.03.0,8,0,0,4.817456098840528e-10
14390,8,5,1747.01,4,3,4,4.03.04.0,11,0,0,1.0676476175934367e-13
14391,212,1,135.6,1,1,1,1.01.01.0,3,1,1,0.9938070656233919
14392,68,1,266.4,2,1,1,2.01.01.0,4,0,0,2.134830569161485e-10
14394,200,1,93.8,1,1,1,1.01.01.0,3,1,1,0.9391392118009897
14395,8,12,4700.3,4,4,4,4.04.04.0,12,0,0,6.04106952986576e-14
14396,7,6,1633.94,4,4,3,4.04.03.0,11,0,0,6.942425350585793e-14
14398,37,2,707.79,3,2,3,3.02.03.0,8,0,0,6.725643394799192e-12
14399,30,8,2113.16,3,4,4,3.04.04.0,11,0,0,4.115586506710489e-12
14400,44,2,1157.77,3,2,3,3.02.03.0,8,0,0,2.7558107691633378e-11
14401,60,9,2744.42,2,4,4,2.04.04.0,10,0,0,6.08264563120661e-10
14402,288,1,285.6,1,1,1,1.01.01.0,3,1,1,0.999999997715967
14403,225,2,404.7,1,2,2,1.02.02.0,5,1,1,0.999848350057472
14404,5,8,1424.79,4,4,3,4.04.03.0,11,0,0,2.940671869673455e-14
14405,22,1,195.0,3,1,1,3.01.01.0,5,0,0,5.4241680909062177e-14
14408,107,4,1503.2400000000002,2,3,3,2.03.03.0,8,0,0,3.898122201053481e-06
14409,4,5,1696.64,4,3,3,4.03.03.0,10,0,0,2.4449732219529533e-14
14410,12,2,1546.07,4,2,3,4.02.03.0,9,0,0,1.122868435999883e-13
14412,60,1,656.16,2,1,2,2.01.02.0,5,0,0,9.327226777018397e-11
14413,46,3,647.67,3,3,2,3.03.02.0,8,0,0,3.0842379940072914e-11
14414,10,1,902.35,4,1,3,4.01.03.0,8,0,0,4.463961005597611e-14
14415,15,10,6191.32,4,4,4,4.04.04.0,12,0,0,4.316674794157487e-13
14417,23,1,604.2,3,1,2,3.01.02.0,6,0,0,1.3707026316374417e-13
14419,18,1,202.85,4,1,1,4.01.01.0,6,0,0,4.9638096342725043e-14
14420,32,3,1251.65,3,3,3,3.03.03.0,9,0,0,4.282223874403578e-12
14421,148,4,1656.26,1,3,3,1.03.03.0,7,1,0,0.005808756442439049
14422,10,13,6007.88,4,4,4,4.04.04.0,12,0,0,8.170726342662192e-14
14423,73,2,651.41,2,2,2,2.02.02.0,6,0,0,1.8687304201306815e-09
14425,70,3,661.39,2,3,2,2.03.02.0,7,0,0,1.6615429625403885e-09
14426,39,7,7246.27,3,4,4,3.04.04.0,11,0,0,5.072808685419067e-11
14427,130,2,900.1800000000001,2,2,3,2.02.03.0,7,0,0,0.00025352591070094754
14429,39,1,516.28,3,1,2,3.01.02.0,6,0,0,3.0652130563494862e-12
14430,147,3,1220.9,1,3,3,1.03.03.0,7,1,0,0.005715283763497468
14431,15,3,2143.84,4,3,4,4.03.04.0,11,0,0,6.806946631363733e-13
14433,101,1,289.6,2,1,1,2.01.01.0,4,0,0,1.3243356025434684e-07
14435,137,1,90.42,1,1,1,1.01.01.0,3,0,0,7.224681210176123e-05
14436,189,1,182.64,1,1,1,1.01.01.0,3,1,1,0.6463447008298776
14437,1,5,895.84,4,3,3,4.03.03.0,10,0,0,1.2538864214735108e-14
14439,79,4,6781.8,2,3,4,2.03.04.0,9,0,0,5.762225844687327e-08
14440,1,9,4281.05,4,4,4,4.04.04.0,12,0,0,2.89473988777167e-14
14441,10,7,2898.8,4,4,4,4.04.04.0,12,0,0,2.263701684509016e-13
14442,50,5,3777.2,3,3,4,3.03.04.0,10,0,0,2.3643823957318523e-10
14443,4,2,966.27,4,2,3,4.02.03.0,9,0,0,2.2250798456819844e-14
14444,92,1,132.04,2,1,1,2.01.01.0,4,0,0,2.2569779481434934e-08
14445,91,1,221.65,2,1,1,2.01.01.0,4,0,0,1.8749453116662033e-08
14446,22,1,201.73,3,1,1,3.01.01.0,5,0,0,5.427972838775555e-14
14447,36,1,548.5,3,1,2,3.01.02.0,6,0,0,1.7145025868085347e-12
14449,8,5,1575.7,4,3,3,4.03.03.0,10,0,0,5.262300122980221e-14
14450,15,4,645.19,4,3,2,4.03.02.0,9,0,0,1.1720104690442186e-13
14451,25,10,2646.18,3,4,4,3.04.04.0,11,0,0,1.049951269087786e-12
14452,31,2,401.15,3,2,2,3.02.02.0,7,0,0,1.015773930413892e-12
14454,12,5,977.3,4,3,3,4.03.03.0,10,0,0,1.0776370042531228e-13
14455,68,4,628.21,2,3,2,2.03.02.0,7,0,0,8.9663631677011e-10
14458,16,1,237.42,4,1,1,4.01.01.0,6,0,0,3.3743677625688786e-14
14459,287,1,3537.821,1,1,4,1.01.04.0,6,1,1,0.9999999997501763
14460,32,6,659.16,3,4,2,3.04.02.0,9,0,0,2.057022204679575e-12
14461,18,10,4610.44,4,4,4,4.04.04.0,12,0,0,6.567444615297394e-13
14462,68,1,265.99,2,1,1,2.01.01.0,4,0,0,2.134739375763106e-10
14463,135,1,256.95,2,1,1,2.01.01.0,4,0,0,9.923298010427208e-05
14464,204,2,111.0,1,2,1,1.02.01.0,4,1,1,0.9817128478615688
14465,64,8,2887.4100000000003,2,4,4,2.04.04.0,10,0,0,1.6832302658056793e-09
14466,8,7,2374.5,4,4,4,4.04.04.0,12,0,0,1.4518045008232035e-13
14467,25,8,1622.23,3,4,3,3.04.03.0,10,0,0,7.408827630844259e-13
14468,369,1,204.24,1,1,1,1.01.01.0,3,1,1,0.9999999999999998
14469,52,4,2112.21,3,3,4,3.03.04.0,10,0,0,3.670898221696896e-10
14470,66,1,250.85,2,1,1,2.01.01.0,4,0,0,1.443686265932843e-10
14471,227,2,400.95,1,2,2,1.02.02.0,5,1,1,0.9998972347691223
14472,325,1,291.38,1,1,1,1.01.01.0,3,1,1,0.9999999999983076
14474,215,1,730.42,1,1,3,1.01.03.0,5,1,1,0.9991786266167628
14475,44,1,225.3,3,1,1,3.01.01.0,5,0,0,3.951489207718238e-12
14477,72,3,660.0,2,3,2,2.03.02.0,7,0,0,2.452650372945573e-09
14478,18,4,1276.66,4,3,3,4.03.03.0,10,0,0,4.474928238131065e-13
14479,1,3,982.86,4,3,3,4.03.03.0,10,0,0,1.9797466479668006e-14
14480,38,3,1020.47,3,3,3,3.03.03.0,9,0,0,1.3451464864959106e-11
14481,43,3,1674.98,3,3,3,3.03.03.0,9,0,0,3.813756551352331e-11
14482,15,6,2289.76,4,4,4,4.04.04.0,12,0,0,7.037769356716984e-13
14483,372,1,120.0,1,1,1,1.01.01.0,3,1,1,0.9999999999999998
14484,37,3,749.0600000000001,3,3,3,3.03.03.0,9,0,0,1.0762051039235798e-11
14486,147,2,175.5,1,2,1,1.02.01.0,4,1,0,0.0008139071131264563
14487,4,2,257.28000000000003,4,2,1,4.02.01.0,7,0,0,5.203110535434237e-15
14489,73,3,1111.55,2,3,3,2.03.03.0,8,0,0,6.2253252615577685e-09
14490,42,2,1273.47,3,2,3,3.02.03.0,8,0,0,1.8892861732677405e-11
14491,8,1,127.2,4,1,1,4.01.01.0,6,0,0,7.021941396963556e-15
14492,66,7,1921.91,2,4,4,2.04.04.0,10,0,0,2.8109261378333006e-09
14493,26,5,2746.91,3,3,4,3.03.04.0,10,0,0,1.9808631273515108e-12
14494,37,2,261.9,3,2,1,3.02.01.0,6,0,0,1.616427836114438e-12
14495,295,1,51.0,1,1,1,1.01.01.0,3,1,1,0.9999999994013631
14496,9,6,2129.42,4,4,4,4.04.04.0,12,0,0,2.1508934569184935e-13
14497,309,1,221.69,1,1,1,1.01.01.0,3,1,1,0.9999999999615292
14498,37,5,1953.95,3,3,4,3.03.04.0,10,0,0,1.554182688431124e-11
14499,10,4,1323.65,4,3,3,4.03.03.0,10,0,0,9.46595574601781e-14
14505,40,11,6096.2,3,4,4,3.04.04.0,11,0,0,2.2334419875388906e-11
14506,5,3,1278.5,4,3,3,4.03.03.0,10,0,0,4.450009959468629e-14
14507,14,5,1901.25,4,3,4,4.03.04.0,11,0,0,3.4911462894704714e-13
14508,12,3,598.52,4,3,2,4.03.02.0,9,0,0,8.132914197800524e-14
14509,170,1,110.95,1,1,1,1.01.01.0,3,1,0,0.04288714151363518
14510,11,3,1007.28,4,3,3,4.03.03.0,10,0,0,1.3920326544237322e-13
14512,19,5,948.19,3,3,3,3.03.03.0,9,0,0,2.1077008455658426e-13
14513,72,3,332.42,2,3,2,2.03.02.0,7,0,0,2.3703525852306862e-09
14514,72,6,3543.63,2,4,4,2.04.04.0,10,0,0,1.339672298097089e-08
14515,23,6,1647.17,3,4,3,3.04.03.0,10,0,0,7.872358808931825e-13
14516,152,1,163.92,1,1,1,1.01.01.0,3,1,0,0.0013504894729506642
14519,319,2,206.09,1,2,1,1.02.01.0,4,1,1,0.9999999999965516
14521,127,1,199.45,2,1,1,2.01.01.0,4,0,0,2.076540628570171e-05
14522,231,4,784.08,1,3,3,1.03.03.0,7,1,1,0.9999821521744472
14524,45,4,1066.03,3,3,3,3.03.03.0,9,0,0,4.224531817480944e-11
14525,64,8,3908.44,2,4,4,2.04.04.0,10,0,0,1.8721653186094366e-09
14526,25,1,262.4,3,1,1,3.01.01.0,5,0,0,9.79858523056665e-14
14527,1,69,19283.48,4,4,4,4.04.04.0,12,3,0,2.0325459635487225e-19
14530,32,10,3271.49,3,4,4,3.04.04.0,11,0,0,4.381453629645304e-12
14531,115,1,376.34,2,1,2,2.01.02.0,5,0,0,4.071277503454125e-06
14532,47,7,2926.33,3,4,4,3.04.04.0,11,0,0,1.5364663334009437e-10
14533,43,4,1516.65,3,3,3,3.03.03.0,9,0,0,2.9990365544043644e-11
14534,33,8,1824.06,3,4,4,3.04.04.0,11,0,0,7.1635892165076534e-12
14535,31,6,3166.54,3,4,4,3.04.04.0,11,0,0,8.731795007669933e-12
14537,259,1,285.84000000000003,1,1,1,1.01.01.0,3,1,1,0.999999351511587
14538,166,3,982.59,1,3,3,1.03.03.0,7,1,0,0.18500200442741793
14540,15,8,2799.08,4,4,4,4.04.04.0,12,0,0,4.743156420938967e-13
14541,52,6,1038.03,3,4,3,3.04.03.0,10,0,0,2.0977457433609192e-10
14543,16,23,11276.44,4,4,4,4.04.04.0,12,0,0,4.854559423643602e-14
14544,106,1,957.98,2,1,3,2.01.03.0,6,0,0,1.4935159271776053e-06
14545,310,1,349.25,1,1,2,1.01.02.0,4,1,1,0.999999999984323
14546,12,6,2619.81,4,4,4,4.04.04.0,12,0,0,4.0605890604423495e-13
14548,120,7,1974.69,2,4,4,2.04.04.0,10,0,0,0.00010452985159123752
14549,56,3,627.3100000000001,2,3,2,2.03.02.0,7,0,0,1.0830804914889746e-10
14550,24,2,587.69,3,2,2,3.02.02.0,7,0,0,2.649009087833878e-13
14551,47,5,693.81,3,3,2,3.03.02.0,8,0,0,2.406663189232801e-11
14552,16,2,346.21,4,2,2,4.02.02.0,8,0,0,1.0837011753334122e-13
14553,47,4,982.27,3,3,3,3.03.03.0,9,0,0,6.18266175693819e-11
14555,17,4,1991.49,4,3,4,4.03.04.0,11,0,0,7.907490749772224e-13
14556,232,3,835.34,1,3,3,1.03.03.0,7,1,1,0.9999883193201807
14558,290,3,655.5,1,3,2,1.03.02.0,6,1,1,0.9999999997057682
14559,26,1,75.6,3,1,1,3.01.01.0,5,0,0,1.1676275392793633e-13
14560,15,22,3876.26,4,4,4,4.04.04.0,12,0,0,2.3115960883660057e-14
14562,26,8,1654.63,3,4,3,3.04.03.0,10,0,0,9.032522319378603e-13
14563,145,2,679.44,1,2,2,1.02.02.0,5,1,0,0.001157555996703195
14564,70,2,2605.62,2,2,4,2.02.04.0,8,0,0,5.072170095444941e-09
14565,109,1,760.1,2,1,3,2.01.03.0,6,0,0,2.624435642673798e-06
14566,53,3,2660.0,3,3,4,3.03.04.0,10,0,0,5.906901631469655e-10
14568,71,1,919.7,2,1,3,2.01.03.0,6,0,0,1.6281952611097883e-09
14569,88,3,371.59,2,3,2,2.03.02.0,7,0,0,5.371320342874716e-08
14570,79,1,395.69,2,1,2,2.01.02.0,5,0,0,3.6748758687551267e-09
14571,61,1,161.65,2,1,1,2.01.01.0,4,0,0,5.4009380421278614e-11
14572,53,4,2782.34,3,3,4,3.03.04.0,10,0,0,4.782870139457364e-10
14573,8,5,968.0,4,3,3,4.03.03.0,10,0,0,4.9394404025450017e-14
14574,368,1,143.70000000000002,1,1,1,1.01.01.0,3,1,1,0.9999999999999996
14575,124,1,460.71,2,1,2,2.01.02.0,5,0,0,2.3707250247897296e-05
14576,8,1,35.400000000000006,4,1,1,4.01.01.0,6,0,0,6.9550993084175985e-15
14577,30,3,514.54,3,3,2,3.03.02.0,8,0,0,1.347808386425844e-12
14579,68,1,105.56,2,1,1,2.01.01.0,4,0,0,2.099353393772894e-10
14580,154,1,14.85,1,1,1,1.01.01.0,3,1,0,0.0019618551328104495
14581,180,1,295.2,1,1,1,1.01.01.0,3,1,0,0.2426297955724376
14583,19,3,728.48,3,3,3,3.03.03.0,9,0,0,3.2231546029256907e-13
14584,57,4,705.65,2,3,2,2.03.02.0,7,0,0,1.0606988726764493e-10
14585,18,4,986.22,4,3,3,4.03.03.0,10,0,0,4.3415412674433497e-13
14588,214,1,135.39,1,1,1,1.01.01.0,3,1,1,0.9957967266937158
14589,7,1,39.75,4,1,1,4.01.01.0,6,0,0,5.726729719406719e-15
14590,60,20,3006.62,2,4,4,2.04.04.0,10,0,0,5.32942912400074e-11
14593,33,9,3094.02,3,4,4,3.04.04.0,11,0,0,6.5371472829785814e-12
14594,9,1,255.0,4,1,1,4.01.01.0,6,0,0,8.64636400511461e-15
14595,89,2,423.85,2,2,2,2.02.02.0,6,0,0,4.118560760218028e-08
14596,262,1,229.47,1,1,1,1.01.01.0,3,1,1,0.9999996363592144
14597,15,4,1318.39,4,3,3,4.03.03.0,10,0,0,2.5054969120295757e-13
14598,205,1,162.07,1,1,1,1.01.01.0,3,1,1,0.9762794273320641
14599,26,2,474.54,3,2,2,3.02.02.0,7,0,0,3.8650087379704535e-13
14600,29,1,471.84,3,1,2,3.01.02.0,6,0,0,4.350257590500772e-13
14602,292,1,205.36,1,1,1,1.01.01.0,3,1,1,0.9999999989432817
14604,269,1,143.86,1,1,1,1.01.01.0,3,1,1,0.9999999061591137
14605,10,4,937.16,4,3,3,4.03.03.0,10,0,0,9.092350193068922e-14
14606,2,102,18704.41,4,4,4,4.04.04.0,12,3,0,1.4407979334756583e-22
14607,103,8,7568.13,2,4,4,2.04.04.0,10,0,0,5.458649799343323e-06
14608,15,7,1567.79,4,4,3,4.04.03.0,11,0,0,2.618538300491403e-13
14609,26,6,884.64,3,4,3,3.04.03.0,10,0,0,1.3043121788044577e-12
14610,31,2,24.35,3,2,1,3.02.01.0,6,0,0,4.900568995331085e-13
14611,79,2,604.3299999999999,2,2,2,2.02.02.0,6,0,0,5.983802097166614e-09
14612,51,1,877.7,3,1,3,3.01.03.0,7,0,0,6.56805952027599e-11
14613,316,1,76.32000000000001,1,1,1,1.01.01.0,3,1,1,0.9999999999900102
14614,22,1,295.13,3,1,1,3.01.01.0,5,0,0,5.4810520907937405e-14
14615,30,5,951.76,3,3,3,3.03.03.0,9,0,0,1.7967961806259308e-12
14616,21,2,121.7,3,2,1,3.02.01.0,6,0,0,7.058569272873125e-14
14617,38,2,190.47000000000003,3,2,1,3.02.01.0,6,0,0,1.9494749616198772e-12
14618,12,4,788.88,4,3,3,4.03.03.0,10,0,0,1.3217629865731576e-13
14619,177,1,896.8000000000001,1,1,3,1.01.03.0,5,1,0,0.43027380487456607
14621,147,4,1212.21,1,3,3,1.03.03.0,7,1,0,0.0045702244144574435
14623,16,5,1170.33,4,3,3,4.03.03.0,10,0,0,2.396518880579725e-13
14624,51,4,588.22,3,3,2,3.03.02.0,8,0,0,6.489605786950567e-11
14625,10,9,3598.25,4,4,4,4.04.04.0,12,0,0,1.556162043224886e-13
14626,31,7,2619.65,3,4,4,3.04.04.0,11,0,0,6.5940212584565474e-12
14627,15,1,462.75,4,1,2,4.01.02.0,7,0,0,5.666248379445857e-14
14628,78,3,1326.04,2,3,3,2.03.03.0,8,0,0,1.68591210665174e-08
14630,120,1,338.65,2,1,2,2.01.02.0,5,0,0,1.0739641486962924e-05
14631,22,3,1018.71,3,3,3,3.03.03.0,9,0,0,5.959285938547116e-13
14634,73,4,2124.46,2,3,4,2.03.04.0,9,0,0,1.1022727438742324e-08
14635,89,1,215.22,2,1,1,2.01.01.0,4,0,0,1.2691433863711946e-08
14637,313,1,106.68,1,1,1,1.01.01.0,3,1,1,0.9999999999821367
14639,44,3,1994.47,3,3,4,3.03.04.0,10,0,0,9.547810243266029e-11
14640,45,4,1541.98,3,3,3,3.03.03.0,9,0,0,4.439303970037023e-11
14643,253,3,986.08,1,3,3,1.03.03.0,7,1,1,0.9999998076070596
14644,50,5,1416.96,3,3,3,3.03.03.0,9,0,0,9.277230235484078e-11
14645,270,1,279.8,1,1,1,1.01.01.0,3,1,1,0.9999999238539348
14646,10,78,248396.5,4,4,4,4.04.04.0,12,2,0,3.6447852669957536e-09
14647,159,1,276.75,1,1,1,1.01.01.0,3,1,0,0.005321336736158673
14648,52,15,4546.86,3,4,4,3.04.04.0,11,0,0,8.038269765503053e-11
14649,18,5,2358.02,4,3,4,4.03.04.0,11,0,0,7.980137928601162e-13
14650,224,1,62.5,1,1,1,1.01.01.0,3,1,1,0.999393938038581
14651,30,7,1379.52,3,4,3,3.04.03.0,10,0,0,2.392992959759254e-12
14653,149,5,1666.99,1,3,3,1.03.03.0,7,1,0,0.0056496914506624024
14654,374,1,246.86,1,1,1,1.01.01.0,3,1,1,0.9999999999999998
14655,24,3,1946.28,3,3,4,3.03.04.0,10,0,0,1.931317062822943e-12
14656,51,3,523.6,3,3,2,3.03.02.0,8,0,0,8.063085074230228e-11
14657,65,2,612.65,2,2,2,2.02.02.0,6,0,0,3.9178241798659523e-10
14662,63,3,645.16,2,3,2,2.03.02.0,7,0,0,4.242509332111008e-10
14663,66,2,490.6,2,2,2,2.02.02.0,6,0,0,4.700193904183165e-10
14665,63,2,913.95,2,2,3,2.02.03.0,7,0,0,5.457480927302617e-10
14667,1,31,12685.94,4,4,4,4.04.04.0,12,3,0,5.050923475721177e-16
14668,81,1,111.63,2,1,1,2.01.01.0,4,0,0,2.642868070037322e-09
14669,269,4,1973.94,1,3,4,1.03.04.0,8,1,1,0.9999999951727481
14670,368,1,190.47,1,1,1,1.01.01.0,3,1,1,0.9999999999999996
14671,185,2,1127.45,1,2,3,1.02.03.0,6,1,1,0.854129732094963
14672,151,2,347.59,1,2,2,1.02.02.0,5,1,0,0.003589453444632404
14673,3,3,1674.41,4,3,3,4.03.03.0,10,0,0,3.1411493059406235e-14
14674,145,1,173.66,1,1,1,1.01.01.0,3,1,0,0.00034610997741859576
14675,24,1,462.15,3,1,2,3.01.02.0,6,0,0,1.6410019523056948e-13
14676,30,6,5808.55,3,4,4,3.04.04.0,11,0,0,9.463647622789051e-12
14677,228,1,184.91,1,1,1,1.01.01.0,3,1,1,0.9997253698840419
14678,215,1,403.39,1,1,2,1.01.02.0,4,1,1,0.9983077658797976
14679,17,3,1289.44,4,3,3,4.03.03.0,10,0,0,4.612939907282994e-13
14680,7,43,28658.66,4,4,4,4.04.04.0,12,3,0,5.850587181799635e-16
14681,23,3,376.2000000000001,3,3,2,3.03.02.0,8,0,0,3.397926809776365e-13
14682,64,4,1462.81,2,3,3,2.03.03.0,8,0,0,8.943509593788043e-10
14683,224,1,146.56,1,1,1,1.01.01.0,3,1,1,0.9993992196980235
14684,26,1,232.27,3,1,1,3.01.01.0,5,0,0,1.186843627669526e-13
14685,212,8,4619.79,1,4,4,1.04.04.0,9,1,1,0.9997014593314055
14686,50,5,885.83,3,3,3,3.03.03.0,9,0,0,8.777790126908564e-11
14687,36,2,773.6800000000001,3,2,3,3.02.03.0,8,0,0,5.573420565108808e-12
14688,9,8,2082.7,4,4,4,4.04.04.0,12,0,0,1.3680155036938238e-13
14690,28,2,422.63,3,2,2,3.02.02.0,7,0,0,5.675296626778254e-13
14692,16,8,1153.54,4,4,3,4.04.03.0,11,0,0,2.436133376905493e-13
14693,61,6,992.46,2,4,3,2.04.03.0,9,0,0,6.046881909172244e-10
14694,253,1,244.31,1,1,1,1.01.01.0,3,1,1,0.999997904239355
14695,155,3,1620.07,1,3,3,1.03.03.0,7,1,0,0.027678766846032345
14696,9,2,688.95,4,2,2,4.02.02.0,8,0,0,2.8725251232560105e-14
14699,71,3,593.47,2,3,2,2.03.02.0,7,0,0,2.0046185292420365e-09
14700,51,2,880.96,3,2,3,3.02.03.0,8,0,0,1.0468353343061667e-10
14701,78,6,2012.72,2,4,4,2.04.04.0,10,0,0,3.675252639483039e-08
14702,1,13,3462.08,4,4,4,4.04.04.0,12,0,0,1.0857359668797026e-14
14704,60,2,266.66,2,2,1,2.02.01.0,5,0,0,7.160133169537148e-11
14706,254,1,390.69,1,1,2,1.01.02.0,4,1,1,0.9999991476372223
14707,71,2,139.2,2,2,1,2.02.01.0,5,0,0,6.02118483331123e-10
14708,4,3,1085.91,4,3,3,4.03.03.0,10,0,0,3.589657233131763e-14
